	HC	wG	D5G	D1G	D4D5G	DG	Phase	X	Y
1307	0.31989518	45.3159	0.427691727	1.67968267	0.463897895	2.39535334	4	-35.167431	18.9825
1308	0.462154348	39.897	0.588910186	1.691981075	0.71567067	2.362486657	4	-33.91061	18.9825
1309	0.450567159	39.837	0.575778739	1.46332196	0.670505582	2.131130714	6	-32.65379	18.9825
1310	0.450022326	37.1008	0.575161294	1.521526589	0.667808755	2.206269166	6	-31.396967	18.9825
1311	0.478838105	37.0735	0.607817435	1.579416719	0.684742577	2.404015878	6	-30.140144	18.9825
1312	0.593475147	37.6411	0.737732488	1.339528255	0.824599159	2.001509647	6	-28.883322	18.9825
1313	0.453201936	38.0755	0.57876466	1.538738974	0.661981392	2.12093184	6	-27.626501	18.9825
1314	0.376887094	37.3528	0.492279119	1.826557304	0.582192866	2.540070915	6	-26.369678	18.9825
1315	0.495859883	38.3595	0.627107755	1.31637025	0.713513611	1.948364554	6	-25.112856	18.9825
1316	0.426596421	37.1398	0.548613351	1.701444253	0.631994304	2.21341608	6	-23.856035	18.9825
1317	0.320444089	36.0648	0.428313791	1.933022856	0.511971827	2.416691977	6	-22.599213	18.9825
1318	0.323379756	36.8604	0.431640703	1.973873248	0.483669121	2.330825027	6	-21.342392	18.9825
1319	0.25747425	37.0129	0.356951779	2.488497884	0.356951779	3.336716916	4	-20.085569	18.9825
1320	0.613749608	36.7751	0.760708984	1.346342723	0.848219032	2.095238403	6	-18.828747	18.9825
1321	0.530725036	37.9582	0.666619487	1.69914112	0.74889568	2.401874435	6	-17.571926	18.9825
1322	0.469302157	38.7031	0.597010604	1.592476699	0.702733315	2.077405252	6	-16.315104	18.9825
1323	0.354704443	37.5143	0.467140122	2.458503615	0.484928553	3.227126071	4	-15.058282	18.9825
1324	0.529633125	38.6586	0.665382055	1.679342953	0.768622456	2.667546733	6	-13.80146	18.9825
1325	0.728329767	40.5303	0.890559572	1.246645314	0.988203781	1.852619649	4	-12.544639	18.9825
1326	0.391871675	40.0997	0.509260738	1.892632044	0.605974335	2.663253149	4	-11.287816	18.9825
1327	0.548885327	38.9837	0.687200053	1.849350391	0.770621106	2.781826717	6	-10.030994	18.9825
1328	0.670256817	39.3713	0.824747073	1.501608508	0.932476325	2.563939566	6	-8.7741728	18.9825
1329	0.77872454	38.6898	0.947670602	1.365514951	1.062331058	2.204320076	4	-7.5173512	18.9825
1330	0.590471762	39.4983	0.734328832	1.664443708	0.838805125	2.210806794	4	-6.260529	18.9825
1331	0.322670898	37.3756	0.430837373	2.311594394	0.546363086	3.077231805	4	-5.0037074	18.9825
1332	0.541895702	40.0379	0.679278901	1.778780971	0.765637411	2.719210882	6	-3.7468853	18.9825
1333	0.675150097	39.5672	0.830292494	1.408730684	0.940429912	2.23652361	6	-2.4900634	18.9825
1334	0.592914125	38.9505	0.737096696	1.611816132	0.827792926	2.340434531	6	-1.2332417	18.9825
1335	0.501103471	38.4957	0.633050171	1.873983959	0.7286184	2.731225959	6	0.023580147	18.9825
1336	0.605110999	39.1354	0.750919083	1.490523127	0.857242	2.342824942	6	1.2804019	18.9825
1337	0.600541814	40.0932	0.74574095	1.369823921	0.852301815	2.257756964	6	2.5372238	18.9825
1338	0.637993699	39.4156	0.788184156	1.433368741	0.887933043	2.288321793	6	3.7940457	18.9825
1339	0.614951197	39.6949	0.762070713	1.366437335	0.854953052	2.247035078	6	5.0508676	18.9825
1340	0.637346561	39.6537	0.787450772	1.375205973	0.880597743	2.035067087	6	6.3076892	18.9825
1341	0.444994635	39.3775	0.569463549	1.752366093	0.659861114	2.554346908	6	7.5645113	18.9825
1342	0.561662605	38.8966	0.701680196	1.723637441	0.801980816	2.656180403	6	8.8213329	18.9825
1343	0.667205373	38.3862	0.821288953	1.581879976	0.932542962	2.534311518	4	10.078155	18.9825
1344	0.707827276	38.1492	0.867324656	1.260197167	0.952431542	2.101966908	6	11.334977	18.9825
1345	0.580205446	39.2429	0.722694295	1.813310519	0.841769741	2.619180705	4	12.591799	18.9825
1346	0.386058534	100	0.502672863	0.635893122	0.805870186	1.692407055	5	13.84862	18.9825
1347	0.485631578	100	0.615516295	0.764797657	1.056513933	1.952686387	5	15.105442	18.9825
1348	0.615720388	100	0.762942416	0.000869258	1.18788873	0.552971841	5	16.362265	18.9825
1349	0.171411995	100	0.259419759	0.317704697	0.552102584	1.1060549	5	17.619085	18.9825
1350	0.482947143	100	0.612474097	0	0.788350203	1.5420555	5	18.875908	18.9825
1351	0.778103698	100	0.94696702	0	1.5420555	0.789600751	5	20.13273	18.9825
1352	0.639243703	100	0.789600751	0.201700715	0.789600751	1.742321223	5	21.389551	18.9825
1353	0	100	0	0	1.540620508	1.13820838	1	22.646374	18.9825
1354	0.471606366	100	0.599621901	0.539477585	1.13820838	0	5	23.903194	18.9825
1355	0	2.26392	0	2.962055304	0	3.805958664	1	25.160017	18.9825
1356	0.687160325	100	0.84390336	0.11374297	0.84390336	1.129459901	5	26.41684	18.9825
1357	0.83876862	100	1.015716931	0	1.015716931	0.672331009	5	27.67366	18.9825
1358	0.524342475	100	0.659386305	0.000703653	0.672331009	0.94482364	5	28.930483	18.9825
1359	0.439237956	100	0.56293966	0.349202311	0.944119987	1.512761894	5	30.187304	18.9825
1360	0.673756046	100	0.828712654	0	1.163559582	0.96003062	5	31.444126	18.9825
1361	0.411315897	100	0.531296347	0.906434573	0.96003062	1.592287686	5	32.700947	18.9825
1362	0.382772408	52.0126	0.498948785	1.448430765	0.685853113	1.902234691	4	33.957771	18.9825
1363	0.332631905	35.6348	0.442125912	1.827935264	0.453803925	2.489260551	4	35.214592	18.9825
1364	0.452931281	37.254	0.578457934	1.378698754	0.661325287	1.95105835	6	36.471413	18.9825
1365	0.365327888	36.5623	0.479179384	1.760290035	0.572359595	1.760290035	4	37.728237	18.9825
1366	0.381877983	37.9862	0.497935157	1.557966903	0.581996623	2.370856612	6	-42.708363	17.7259
1367	0.560125549	40.1957	0.699938292	1.27348655	0.812889708	1.799211121	4	-41.451542	17.7259
1368	0.312728549	41.2224	0.419569978	1.741731364	0.525724571	2.260489798	4	-40.194717	17.7259
1369	0.317562504	37.4852	0.425048168	1.696993092	0.518758434	2.253546141	6	-38.937897	17.7259
1370	0.369477076	37.4479	0.483881546	1.399827752	0.556553049	2.005975214	6	-37.681076	17.7259
1371	0.419433249	38.4622	0.540495523	1.623861403	0.606147462	2.181859913	6	-36.424252	17.7259
1372	0.39419709	42.66	0.511896067	1.557800215	0.55799851	2.163635324	4	-35.167431	17.7259
1373	0.420694735	45.5367	0.541925131	1.437780058	0.605835109	2.129232055	4	-33.91061	17.7259
1374	0.495058649	40.4461	0.626199738	1.478570146	0.691451998	2.283010519	6	-32.65379	17.7259
1375	0.589085801	37.572	0.732758161	1.397161892	0.804440373	2.178313063	6	-31.396967	17.7259
1376	0.566091005	37.0549	0.706698782	1.341905729	0.781151171	1.976070664	6	-30.140144	17.7259
1377	0.428064198	36.7699	0.550276743	1.567282566	0.634164935	2.417484896	6	-28.883322	17.7259
1378	0.614276761	38.3599	0.761306393	1.200815801	0.85020233	1.865979518	6	-27.626501	17.7259
1379	0.44975683	37.4257	0.574860414	1.510518596	0.665163717	2.011309867	6	-26.369678	17.7259
1380	0.319838703	37.5346	0.427627723	1.845517089	0.500791272	2.456772169	6	-25.112856	17.7259
1381	0.4106903	36.7613	0.530587375	1.697677657	0.61125508	2.302263612	6	-23.856035	17.7259
1382	0.413931428	37.0285	0.534260458	1.701980675	0.604585955	2.383340072	6	-22.599213	17.7259
1383	0.471038948	37.3912	0.598978862	1.788508502	0.681359398	2.596724348	6	-21.342392	17.7259
1384	0.56058918	37.1164	0.700463713	1.317693014	0.808215846	2.180907259	6	-20.085569	17.7259
1385	0.61737524	37.2694	0.764817814	1.326187623	0.863214245	2.13545408	4	-18.828747	17.7259
1386	0.561214339	36.7235	0.701172188	1.537442162	0.809266457	2.223088432	6	-17.571926	17.7259
1387	0.476538113	36.7531	0.605210917	1.629231627	0.68564627	2.385617383	6	-16.315104	17.7259
1388	0.522087231	36.1471	0.656830497	1.736350389	0.756385756	2.431599668	6	-15.058282	17.7259
1389	0.482556127	37.1304	0.612030969	1.758615465	0.695249278	2.505236813	6	-13.80146	17.7259
1390	0.522680307	39.5426	0.657502615	1.530697901	0.746621348	2.31589505	6	-12.544639	17.7259
1391	0.555715308	39.9056	0.694940286	1.563305437	0.785197149	2.397250507	6	-11.287816	17.7259
1392	0.598653592	39.4232	0.743601079	1.579733118	0.83394507	2.520109404	6	-10.030994	17.7259
1393	0.685893397	38.6482	0.842467585	1.536652854	0.940376287	2.617905974	4	-8.7741728	17.7259
1394	0.816780285	39.3074	0.990798147	1.301468125	1.08125312	2.423453235	4	-7.5173512	17.7259
1395	0.832639271	39.215	1.008770706	1.329697369	1.121985109	2.255249078	4	-6.260529	17.7259
1396	0.659285001	39.5906	0.812313011	1.465444668	0.925551708	2.441466908	6	-5.0037074	17.7259
1397	0.695229701	39.0662	0.853048165	1.471039089	0.976022239	2.209435076	6	-3.7468853	17.7259
1398	0.488821616	39.4714	0.619131478	1.648861871	0.738395987	2.430336837	6	-2.4900634	17.7259
1399	0.548279501	39.2122	0.686513488	1.614263195	0.781474967	2.384687189	6	-1.2332417	17.7259
1400	0.532156752	40.0787	0.668242013	1.619281242	0.770423993	2.376729945	6	0.023580147	17.7259
1401	0.523204143	39.3802	0.658096264	1.504704497	0.757448703	2.433309758	6	1.2804019	17.7259
1402	0.676809177	39.1242	0.832172684	1.493697299	0.92860526	2.372011702	6	2.5372238	17.7259
1403	0.633828615	39.1406	0.783463979	1.506260332	0.878314403	2.434371643	6	3.7940457	17.7259
1404	0.684494374	39.8385	0.840882111	1.312486716	0.928111311	2.102113474	6	5.0508676	17.7259
1405	0.564326377	39.5406	0.704698976	1.622055973	0.789626758	2.396048908	6	6.3076892	17.7259
1406	0.556970901	41.3106	0.696363215	1.352820246	0.773992935	2.104874601	6	7.5645113	17.7259
1407	0.541802223	39.9136	0.679172964	1.709572479	0.752054356	2.658786891	6	8.8213329	17.7259
1408	0.70454206	38.9082	0.863601609	1.356444989	0.949214412	2.383224196	6	10.078155	17.7259
1409	0.832659402	40.1752	1.00879352	0.824204545	1.026779207	1.311522886	4	11.334977	17.7259
1410	0.132011971	56.3997	0.21476878	1.313510607	0.487318341	2.110415984	3	12.591799	17.7259
1411	0.645689305	100	0.796905377	0.000672423	0.796905377	1.280148223	5	13.84862	17.7259
1412	0.687878814	100	0.844717604	0	1.2794758	0.709148405	5	15.105442	17.7259
1413	0.084432692	100	0.160848473	0.009928216	0.709148405	0.602916048	5	16.362265	17.7259
1414	0.447511887	100	0.572316282	0.533596455	0.592987832	1.441078018	5	17.619085	17.7259
1415	0.323282042	100	0.431529965	0	0.907481564	0.715411337	5	18.875908	17.7259
1416	0	100	0	0.06295082	0.715411337	0.06295082	5	20.13273	17.7259
1417	0	0.001	0	0	0	0.971610369	2	21.389551	17.7259
1418	0.467295573	100	0.594736597	0.285002047	0.971610369	1.160006187	5	22.646374	17.7259
1419	0.714603654	100	0.875004141	0.417034099	0.875004141	1.361144435	5	23.903194	17.7259
1420	0.215914405	100	0.309853133	0.300792517	0.944110335	1.205316585	5	25.160017	17.7259
1421	0.329841102	100	0.438963171	0.397383386	0.904524067	1.064018662	5	26.41684	17.7259
1422	0.530738967	100	0.666635276	0.472827802	0.666635276	0	5	27.67366	17.7259
1423	0	22.6394	0	0.178037514	0	0.759591307	1	28.930483	17.7259
1424	0.305690254	100	0.411593669	0.700422023	0.581553793	1.39592807	5	30.187304	17.7259
1425	0.30867677	69.6408	0.414978207	1.06798754	0.695506047	1.643523514	3	31.444126	17.7259
1426	0.450352943	41.4414	0.575535974	1.478644309	0.575535974	2.115484869	4	32.700947	17.7259
1427	0.433149061	36.4568	0.556039281	1.533144106	0.63684056	1.993794996	6	33.957771	17.7259
1428	0.285502172	36.4734	0.388715064	1.675105192	0.460650889	2.245306314	6	35.214592	17.7259
1429	0.377844698	36.2652	0.493364345	1.516047764	0.570201122	2.097777101	6	36.471413	17.7259
1430	0.381536691	36.8147	0.497548381	1.525525437	0.581729338	1.525525437	4	37.728237	17.7259
1431	0.373594397	39.5588	0.488547594	1.857841803	0.547599451	2.493152355	6	-42.708363	16.4692
1432	0.446403937	38.7186	0.571060673	1.437454616	0.635310552	2.041687981	6	-41.451542	16.4692
1433	0.420842424	40.0205	0.542092502	1.212389091	0.604233365	1.789903031	4	-40.194717	16.4692
1434	0.388994161	37.1944	0.505999729	1.682675382	0.577513941	2.222136525	6	-38.937897	16.4692
1435	0.352932336	37.0291	0.46513184	1.721282356	0.539461144	2.161149036	6	-37.681076	16.4692
1436	0.270111791	36.4014	0.371273562	1.879335311	0.439866679	2.681999639	6	-36.424252	16.4692
1437	0.578312485	40.1787	0.720549054	1.146622374	0.802664328	2.0267126	6	-35.167431	16.4692
1438	0.570424408	42.7789	0.711609709	1.205355717	0.880090227	1.844079022	4	-33.91061	16.4692
1439	0.451145273	39.7407	0.5764339	1.802974436	0.638723305	2.696550478	6	-32.65379	16.4692
1440	0.669598336	35.787	0.824000835	1.387085836	0.893576043	2.217037926	4	-31.396967	16.4692
1441	0.605091371	37.5883	0.75089684	1.289053834	0.82995209	1.957864051	6	-30.140144	16.4692
1442	0.464427582	38.2907	0.59148638	1.567273583	0.668810217	2.152069165	6	-28.883322	16.4692
1443	0.403236222	37.5524	0.52213987	1.69029554	0.584795581	2.379043198	6	-27.626501	16.4692
1444	0.472089659	37.7208	0.600169604	1.37396812	0.688747658	1.983848007	6	-26.369678	16.4692
1445	0.413347923	37.4607	0.533599187	1.630682145	0.609879887	2.512521817	6	-25.112856	16.4692
1446	0.706490971	37.3151	0.865810257	1.278923724	0.881839672	1.866546982	4	-23.856035	16.4692
1447	0.392143685	37.1204	0.509569	1.716947296	0.587623258	2.415514326	6	-22.599213	16.4692
1448	0.488611477	36.8698	0.618893333	1.441066958	0.69856703	2.034963946	6	-21.342392	16.4692
1449	0.388308082	37.2666	0.505222215	1.664701317	0.593896988	2.173623846	6	-20.085569	16.4692
1450	0.32029152	37.3463	0.428140888	1.824028226	0.508922529	2.536960026	6	-18.828747	16.4692
1451	0.501703663	36.4061	0.633730353	1.5754096	0.7129318	2.294080819	6	-17.571926	16.4692
1452	0.488904834	36.0333	0.619225786	1.633017303	0.718671219	2.265404187	6	-16.315104	16.4692
1453	0.403190352	36.987	0.522087887	1.644650696	0.632386884	2.396906605	6	-15.058282	16.4692
1454	0.523774454	37.0111	0.658742581	1.681564037	0.752255909	2.493166259	6	-13.80146	16.4692
1455	0.574496403	39.4219	0.716224392	1.598920271	0.811602222	2.456885617	6	-12.544639	16.4692
1456	0.623408381	39.5004	0.77165501	1.560209135	0.857965346	2.351383247	6	-11.287816	16.4692
1457	0.558591137	40.1068	0.698199385	1.47381685	0.791174111	2.342758987	6	-10.030994	16.4692
1458	0.627908174	39.3656	0.776754504	1.408495521	0.868942137	2.305141832	6	-8.7741728	16.4692
1459	0.640812855	39.4052	0.791379029	1.740489175	0.896646312	2.594117798	6	-7.5173512	16.4692
1460	0.616837637	39.601	0.764208564	1.411887123	0.853628624	2.349748422	6	-6.260529	16.4692
1461	0.677251743	39.9489	0.832674233	1.306594219	0.9378613	2.243178239	6	-5.0037074	16.4692
1462	0.683728861	39.3315	0.840014575	1.366408205	0.93658402	2.234110114	6	-3.7468853	16.4692
1463	0.620344057	39.4698	0.768182295	1.507294944	0.867701909	2.350193828	6	-2.4900634	16.4692
1464	0.592605496	39.1434	0.736746936	1.489710399	0.842898883	2.384070143	6	-1.2332417	16.4692
1465	0.640395311	39.8679	0.790905838	1.251299058	0.894359745	2.148207143	6	0.023580147	16.4692
1466	0.655355605	38.86	0.807859933	1.292786535	0.896908085	1.893819954	6	1.2804019	16.4692
1467	0.408766277	39.2918	0.528406932	2.017813018	0.601033419	2.896512994	4	2.5372238	16.4692
1468	0.632636375	39.4481	0.782112845	1.485695163	0.878699976	2.297912133	6	3.7940457	16.4692
1469	0.575214529	39.3791	0.717038224	1.532649645	0.81221697	2.256733451	6	5.0508676	16.4692
1470	0.468825821	40.1099	0.596470785	1.586594982	0.724083806	2.471966164	4	6.3076892	16.4692
1471	0.639689329	39.1416	0.790105767	1.392977877	0.885371181	2.308872507	6	7.5645113	16.4692
1472	0.646616698	38.1186	0.797956367	1.629713297	0.91589463	2.541343525	6	8.8213329	16.4692
1473	0.52128374	43.8287	0.655919923	1.169322436	0.911630228	1.865463277	4	10.078155	16.4692
1474	0.385311236	87.1791	0.50182597	0.875123245	0.696140841	1.652864194	3	11.334977	16.4692
1475	0.62567856	100	0.774227743	0.017304488	0.777740949	0.595951314	5	12.591799	16.4692
1476	-0.040206587	100	0.019598156	0.597103672	0.578646826	1.699922036	5	13.84862	16.4692
1477	0.915626924	100	1.102818363	0	1.102818363	0.638279118	5	15.105442	16.4692
1478	0	100	0	0	0.638279118	0.779677767	5	16.362265	16.4692
1479	0.202121201	100	0.29422167	0.565343495	0.779677767	3.367745417	5	17.619085	16.4692
1480	0.994586685	4.52783	1.19230132	0	2.802401922	0	3	18.875908	16.4692
1481	0.625185471	100	0.773668938	0	1.173698649	0.730404402	5	20.13273	16.4692
1482	0.242954174	100	0.340496571	0.358603014	0.730404402	1.21816868	5	21.389551	16.4692
1483	0.685563363	100	0.842093567	0	0.859565666	0	5	22.646374	16.4692
1484	0	0.001	0	0	0	0.979311684	2	23.903194	16.4692
1485	0.40406526	100	0.523079398	0.453548906	0.979311684	1.231145283	5	25.160017	16.4692
1486	0.23573518	100	0.33231548	0.648269329	0.777596377	1.221450633	5	26.41684	16.4692
1487	0.260368829	100	0.360232127	0.632570046	0.573181304	0.632570046	5	27.67366	16.4692
1488	0	100	0	1.078359029	0	1.484671396	5	28.930483	16.4692
1489	0.29027307	44.6518	0.394121793	1.669020278	0.406312367	2.489462338	4	30.187304	16.4692
1490	0.586770924	35.4773	0.730134774	1.310102347	0.82044206	1.999149276	6	31.444126	16.4692
1491	0.47172119	36.746	0.599752028	1.269832768	0.689046929	1.957092206	6	32.700947	16.4692
1492	0.47692115	36.2588	0.605645002	1.150284811	0.687259438	1.753605688	6	33.957771	16.4692
1493	0.400028606	36.1702	0.518504767	1.579508616	0.603320877	2.113939659	6	35.214592	16.4692
1494	0.352409763	36.2791	0.464539623	1.514893759	0.534431044	2.216032194	6	36.471413	16.4692
1495	0.488979925	36.4935	0.619310885	1.363611067	0.701138435	1.363611067	4	37.728237	16.4692
1496	0.388680767	38.6003	0.505644568	1.445042402	0.581654488	2.163693919	6	-42.708363	15.2125
1497	0.574763898	37.3725	0.716527536	1.332073992	0.718651517	2.070641064	4	-41.451542	15.2125
1498	0.453040557	36.8766	0.578581774	1.461815032	0.738567072	2.006764408	4	-40.194717	15.2125
1499	0.361856221	36.5415	0.475245037	1.708101149	0.544949376	2.303913284	6	-38.937897	15.2125
1500	0.418331603	35.4032	0.539247057	1.799022253	0.595812135	2.281033344	6	-37.681076	15.2125
1501	0.315627865	38.4694	0.422855694	1.653539515	0.482011091	2.372009775	6	-36.424252	15.2125
1502	0.482417553	41.421	0.611873927	1.473160772	0.71847026	2.123427563	4	-35.167431	15.2125
1503	0.446838464	40.4411	0.57155311	1.482491599	0.65026679	2.284845376	6	-33.91061	15.2125
1504	0.597965954	39.9599	0.742821798	0.965505763	0.802353777	1.511870023	4	-32.65379	15.2125
1505	0.371515445	40.0811	0.486191574	1.591325207	0.54636426	2.485486847	4	-31.396967	15.2125
1506	0.66842093	37.6745	0.822666512	1.250009695	0.894161639	1.831351008	6	-30.140144	15.2125
1507	0.388641234	37.6887	0.505599767	1.611135644	0.581341313	2.285360775	6	-28.883322	15.2125
1508	0.464483327	37.386	0.591549555	1.55057115	0.674225131	2.286994795	6	-27.626501	15.2125
1509	0.509285124	37.2078	0.642322216	1.371027694	0.736423645	2.045698877	6	-26.369678	15.2125
1510	0.455873724	37.1702	0.581792525	1.595230126	0.674671184	2.232103338	6	-25.112856	15.2125
1511	0.432824084	36.7827	0.555670992	1.634766927	0.636873211	2.250113271	6	-23.856035	15.2125
1512	0.4190888	37.4529	0.540105167	1.474729497	0.615346344	2.140957437	6	-22.599213	15.2125
1513	0.45215495	37.2582	0.57757814	1.436524975	0.66622794	2.092076957	6	-21.342392	15.2125
1514	0.437377709	37.018	0.560831493	1.657032065	0.655551982	2.13287356	6	-20.085569	15.2125
1515	0.300364523	35.5389	0.405558163	2.03772481	0.475841495	2.678371267	6	-18.828747	15.2125
1516	0.42954224	36.086	0.551951767	1.545832627	0.640646457	2.025922355	6	-17.571926	15.2125
1517	0.300556077	35.7965	0.405775246	1.963806251	0.480089728	2.530403702	6	-16.315104	15.2125
1518	0.374043805	36.0594	0.489056896	1.746353557	0.56659745	2.471456384	6	-15.058282	15.2125
1519	0.503854518	37.1368	0.636167858	1.470005876	0.725102827	2.410526499	6	-13.80146	15.2125
1520	0.690689375	37.6841	0.847902737	1.324166574	0.940520623	2.306135977	6	-12.544639	15.2125
1521	0.72441156	39.0228	0.886119175	1.283774382	0.981969403	2.076790973	6	-11.287816	15.2125
1522	0.555444617	39.3586	0.694633518	1.591985918	0.793016591	2.401826888	6	-10.030994	15.2125
1523	0.575708754	39.2734	0.717598316	1.525724142	0.809840969	2.303881651	6	-8.7741728	15.2125
